"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 14, 2019","21.96","21.78","22.00","21.78","8.90K","-0.14%"
"Jun 13, 2019","21.99","22.73","22.73","21.85","25.20K","-4.35%"
"Jun 12, 2019","22.99","22.60","23.00","22.35","5.80K","2.27%"
"Jun 11, 2019","22.48","22.60","22.60","22.48","1.00K","0.72%"
"Jun 10, 2019","22.32","23.00","23.40","22.32","7.20K","-3.04%"
"Jun 07, 2019","23.02","23.01","23.20","23.00","2.70K","0.09%"
"Jun 06, 2019","23.00","23.52","23.71","22.71","5.20K","0.09%"
"Jun 05, 2019","22.98","23.59","23.59","22.31","7.90K","-1.12%"
"Jun 04, 2019","23.24","22.85","23.50","22.85","2.50K","1.48%"
"Jun 03, 2019","22.90","23.20","23.50","22.84","8.60K","-1.29%"
"May 31, 2019","23.20","23.00","23.30","22.91","11.30K","0.00%"
"May 30, 2019","23.20","22.02","23.25","22.02","14.80K","3.99%"
"May 29, 2019","22.31","22.00","22.90","22.00","8.40K","0.36%"
"May 28, 2019","22.23","21.43","22.60","21.00","9.20K","2.25%"
"May 27, 2019","21.74","21.48","21.89","21.48","4.10K","2.21%"
"May 24, 2019","21.27","21.32","21.50","21.27","3.20K","0.05%"
"May 23, 2019","21.26","21.26","21.60","21.26","8.10K","-2.03%"
"May 22, 2019","21.70","22.11","22.11","21.63","3.20K","-2.86%"
"May 21, 2019","22.34","21.40","22.60","21.01","35.10K","3.96%"
"May 20, 2019","21.49","21.02","21.49","20.61","13.40K","2.28%"
"May 17, 2019","21.01","21.13","21.30","21.01","2.20K","0.29%"
"May 16, 2019","20.95","21.01","21.38","20.50","2.20K","-2.65%"
"May 15, 2019","21.52","21.20","22.05","21.20","8.00K","-2.18%"
"May 14, 2019","22.00","21.10","22.00","21.06","9.90K","4.27%"
"May 13, 2019","21.10","21.40","21.41","21.10","10.60K","-4.95%"
"May 10, 2019","22.20","21.55","22.20","21.20","5.80K","0.91%"
"May 09, 2019","22.00","22.00","22.00","21.55","1.40K","0.00%"
"May 08, 2019","22.00","22.00","22.49","22.00","5.50K","2.80%"
"May 07, 2019","21.40","21.76","22.10","21.40","8.10K","-1.83%"
"May 06, 2019","21.80","22.13","22.15","21.80","12.80K","-3.11%"
"May 03, 2019","22.50","22.21","22.60","22.21","6.80K","1.81%"
"May 02, 2019","22.10","22.30","22.59","21.92","6.70K","-0.94%"
"Apr 30, 2019","22.31","23.15","23.47","22.12","13.00K","-1.93%"
"Apr 29, 2019","22.75","22.90","23.20","22.75","4.10K","1.79%"
"Apr 26, 2019","22.35","22.98","22.98","22.35","5.20K","1.54%"
"Apr 25, 2019","22.01","22.41","22.41","22.01","2.00K","-1.30%"
"Apr 24, 2019","22.30","23.05","23.05","22.30","4.90K","-3.04%"
"Apr 23, 2019","23.00","22.70","23.30","22.70","13.20K","1.32%"
"Apr 22, 2019","22.70","22.50","22.90","22.50","3.90K","2.21%"
"Apr 18, 2019","22.21","21.73","23.00","21.70","21.00K","2.30%"
