"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 27, 2017","71.59","71.25","71.68","70.67","2.22M","-0.06%"
"Nov 24, 2017","71.63","71.96","72.04","71.50","1.59M","-0.42%"
"Nov 23, 2017","71.93","71.72","72.06","71.26","2.15M","0.04%"
"Nov 22, 2017","71.90","72.00","72.55","71.71","3.10M","-0.14%"
"Nov 21, 2017","72.00","71.42","72.53","71.42","2.11M","1.54%"
"Nov 17, 2017","70.91","70.26","71.15","70.00","2.16M","1.05%"
"Nov 16, 2017","70.17","68.74","70.41","68.74","2.17M","2.50%"
"Nov 14, 2017","68.46","70.48","70.48","68.46","3.58M","-2.87%"
"Nov 13, 2017","70.48","69.82","70.48","69.36","2.91M","0.73%"
"Nov 10, 2017","69.97","70.74","70.74","69.50","5.34M","-0.75%"
"Nov 09, 2017","70.50","71.80","71.80","70.32","2.80M","-1.99%"
"Nov 08, 2017","71.93","70.20","71.98","70.16","2.72M","2.80%"
"Nov 07, 2017","69.97","71.64","71.64","69.95","3.79M","-2.54%"
"Nov 06, 2017","71.79","71.66","71.94","71.27","1.86M","0.69%"
"Nov 03, 2017","71.30","71.32","71.76","70.64","1.68M","0.04%"
"Nov 01, 2017","71.27","72.41","72.70","71.27","1.69M","-0.70%"
"Oct 31, 2017","71.77","72.53","72.78","71.64","3.93M","-0.80%"
"Oct 30, 2017","72.35","73.20","73.20","71.78","3.19M","-1.39%"
"Oct 27, 2017","73.37","73.49","74.02","72.99","1.81M","0.44%"
"Oct 26, 2017","73.05","74.32","74.45","73.05","1.48M","-1.30%"
"Oct 25, 2017","74.01","74.00","74.30","72.81","2.75M","0.20%"
"Oct 24, 2017","73.86","73.28","73.86","72.91","1.90M","1.28%"
"Oct 23, 2017","72.93","74.07","74.07","72.76","1.47M","-0.91%"
"Oct 20, 2017","73.60","74.00","74.37","73.60","820.58K","-0.26%"
"Oct 19, 2017","73.79","73.62","73.79","72.83","2.06M","-0.40%"
"Oct 18, 2017","74.09","73.99","74.17","73.50","1.48M","0.52%"
"Oct 17, 2017","73.71","74.21","74.30","73.50","1.15M","-0.85%"
"Oct 16, 2017","74.34","74.48","74.82","74.00","2.02M","-0.15%"
"Oct 13, 2017","74.45","74.52","74.73","74.15","1.43M","0.43%"
"Oct 11, 2017","74.13","74.13","74.44","73.75","3.15M","-0.15%"
"Oct 10, 2017","74.24","73.72","74.45","73.54","3.27M","1.41%"
"Oct 09, 2017","73.21","73.49","73.49","72.69","2.89M","-0.41%"
"Oct 06, 2017","73.51","73.49","73.74","73.05","3.96M","-0.72%"
"Oct 05, 2017","74.04","74.63","75.41","74.04","2.38M","0.03%"
"Oct 04, 2017","74.02","74.15","74.43","73.84","2.01M","-0.19%"
"Oct 03, 2017","74.16","72.00","74.16","71.89","2.39M","3.26%"
"Oct 02, 2017","71.82","71.60","72.86","71.33","4.37M","0.34%"
"Sep 29, 2017","71.58","71.52","72.01","71.27","2.69M","0.70%"
"Sep 28, 2017","71.08","71.16","71.57","70.81","1.50M","-0.36%"
"Sep 27, 2017","71.34","72.29","72.29","70.67","1.67M","-0.71%"
"Sep 26, 2017","71.85","72.20","72.46","71.85","2.88M","-0.07%"
"Sep 25, 2017","71.90","72.55","72.90","71.83","1.78M","-1.26%"
"Sep 22, 2017","72.82","72.85","73.21","72.51","1.51M","-0.34%"
